id,state,lat,lon,words,text,score
390895887213686784,Texas,32.98482025,-97.18766092,"[u'giyimde', u'kusamda', u'ozgurluk', u'isteyip', u'carsaf', u'giyene', u'hayir', u'diyorsan', u'sen', u'ne', u'istedigini', u'bilmiyorsun', u'ozgurluk', u'tek', u'tarafli', u'olmaz']",giyimde kusamda ozgurluk isteyip carsaf giyene hayir diyorsan sen ne istedigini bilmiyorsun. ozgurluk tek tarafli olmaz.,0
390883916657479680,California,34.05792848,-118.2034359,"[u'rat', u'loves', u'foo', u'lmao']",@pHysiicaL the rat loves you foo lmao,7.708333333333333
390894570214416384,Nevada,35.97346762,-115.16573789,"[u'forever', u'pussy', u'nosub']",she will forever be the same - just pussy #nosub,-0.5515873015873015
390884801664000000,Iowa,42.02088173,-93.61667088,"[u'wifi', u'little', u'bitch', u'especially', u'night', u'sleep']",@kristen_clemon @krystle_heart wifi can be a little bitch especially at night when I can't sleep.,-8.836904761904762
390886844268675072,Washington,47.00820408,-122.80053111,"[u'pedindo', u'que', u'hahaha']",@rafabonifacio_ pedindo o que?? Hahaha 🏀🏀🏀,6.0
390891818717417473,California,37.708131959999996,-122.51368188,"[u'bey', u'single', u'boring', u'fortrue', u'talk', u'relationship']",Bey being single boring fortrue you never is have no one to talk to and when your in a relationship your good :),-5.676984126984126
390885711827570688,Texas,33.02343442,-96.68893048,"[u'game', u'day']",Game day,0.5600056689342403
390885653095145473,New York,44.66275434,-74.97537512,"[u'ugh', u'jealous']","@ryan_greene420 ugh, jealous!",-3.3095238095238093
390883895677554688,Arkansas,35.2480377,-93.020883,"[u'ppl', u'interstate', u'ughgohome']",Why are there so many ppl on the interstate right now. #UghGoHome,0
390891806143311873,Indiana,39.94879377,-86.08671371,"[u'home', u'sweet', u'home']",Home sweet home,2.25
390887553144193024,North Carolina,35.20039514,-80.84299685,[u'mommy'],MY MOMMY IS HERE!!!,0
390889507656314880,Texas,32.21596837,-98.21910013,"[u'stop', u'crushing']",@tiffanywuttt stop crushing,-2
390888203231956993,Illinois,39.72930443,-90.24655527,"[u'hooping', u'session']",In need of a hooping session today.,0.033333333333333354
390893391577632768,Louisiana,30.21334535,-92.02115773,[u'welcome'],@iAMBERilliant you're welcome,2
390889021133848576,Maryland,39.66241834,-77.71700649,"[u'kill', u'urself']",@gnarlisms kill urself,-6.0
390884143141515264,Texas,33.01902562,-97.20172044,"[u'ignoring', u'instead', u'bein', u'mad']",@brennan_m_1 ignoring instead of bein mad is better,-6.0
390890304582070272,Illinois,41.95859244,-87.78750774,"[u'weeks', u'fast', u'believe', u'thursday']",The weeks go by so fast I can't believe it's Thursday.,-1.3952380952380954
390887259530362880,Texas,32.92439805,-96.73189872,"[u'lol', u'hey']",@RobertBenners lol hey http://t.co/KEkxFIv4zq,4.625
390894368858865665,North Carolina,35.67095611,-80.48443671,"[u'quick', u'visit', u'alma', u'mater', u'livingstone', u'college', u'head', u'dc', u'livingstone', u'college']",Quick visit to my alma mater Livingstone College before I head back to DC @ Livingstone College http://t.co/K6QR3NSF4L,1.9619047619047618
390883815989993472,Connecticut,41.49175475,-72.08884057,"[u'starbucks', u'uncasville', u'ct']","I'm at Starbucks (Uncasville, CT) http://t.co/YhkLTWgkUe",-0.3333333333333333
390887699940642816,Ohio,38.68805769,-83.46608687,"[u'police', u'questions', u'ur']",The police asking questions like how ur case,0.2857142857142857
390885300789985281,New York,42.92912924,-78.88223827,"[u'crazy', u'people', u'sane', u'people']",I like crazy people better than I like sane people,-3.160185185185185
390884692615897088,Ohio,41.38105334,-83.64239935,"[u'crying', u'dreading', u'exams', u'tonight']",Just crying/dreading the two exams I still have to take tonight.,-8.0
390893269972168704,Massachusetts,42.14153942,-72.75414982,[u'luckyy'],@s_acilegna luckyyyy😞😑,0
390886693307711488,North Carolina,35.3660194,-82.51538954,"[u'happy', u'birthday', u'wifey', u'love']",HAPPY BIRTHDAY WIFEY! 💕😘 I love you!! @PaytonWelsh,10.594999999999999
390885388874948608,North Carolina,34.11214675,-77.91489439,"[u'sorry', u'feelings', u'feeling', u'type']",Sorry y'all I'm in my feelings and I'm feeling some type of way,-0.5
390892636628058112,New York,40.76034725,-73.97500285,"[u'congrats', u'kirsty', u'amp', u'brendan', u'uk', u'married', u'ny', u'destination', u'wedding']",Congrats *Kirsty &amp; Brendan* UK just married @CentralParkNYC @tammygolson @CDugganPhoto ! #NY #Destination #Wedding http://t.co/qYBApD00Lw,3.54547152194211
390890828878458880,Kentucky,38.12520827,-85.64159713,"[u'havent', u'time', u'roll', u'nun']",Havent even had time too roll up nun of that..,0.526984126984127
390890220683395072,New Jersey,40.78493976,-74.01942451,[u'love'],I love the new place!!,3
390891437069721603,Nevada,36.1225568,-115.1779712,"[u'die', u'bury', u'gucci', u'store']",When I die bury me in the Gucci store. 2Chainz,-5.285714285714286
390885560816238592,Massachusetts,41.7554586,-70.685274,"[u'bet', u'baby', u'bet', u'probably', u'naughty', u'mine', u'gotta', u'true']",@huizekakelbont bet you did baby I bet you did probably about as naughty as mine but we gotta make them come true though,1.5201058201058202
390893802627796992,Illinois,41.48921123,-90.4505014,"[u'swear', u'likes', u'tyson', u'chat']",I swear nobody ever likes Tyson when we are in a group chat 😂😂,0
390894964466798592,Texas,30.29662584,-97.73559708,"[u'nephew', u'niece', u'blaming', u'childish', u'own', u'collect']",Best part of having a nephew and niece is blaming them for all the childish things you own/collect,-8.022222222222222
390894268195536896,Texas,30.098659,-97.938383,"[u'lazyweb', u'website', u'evergreen', u'browsers', u'webrtc', u'maybe', u'video', u'conferencing']",#lazyweb some website that uses evergreen browsers + webRTC(maybe) for video conferencing?,-0.40625
390894813484449792,California,33.93333785,-117.87578414,"[u'fake', u'fake', u'fake', u'fake', u'fake']",Fake fake fake fake fake. 👏,-15
390886827496062976,Michigan,42.64073655,-83.12817919,"[u'hate', u'shift']",I hate this shift.,-6.0
390887607657574400,California,34.43542892,-117.50240066,"[u'feeling', u'crap', u'eating', u'bowl', u'cereal', u'drowning', u'emotions']","Over here feeling like crap😷
Eating a bowl of cereal🍴
Drowning in my emotions🔫",-3.7166666666666663
390888714958028801,California,34.13548959,-117.99048954,"[u'south', u'dakota', u'license', u'plates']",Why are there so many South Dakota license plates today?,0.18181818181818182
390894444368916480,Arkansas,36.065894,-94.17527,"[u'mattress', u'pad', u'tho', u'thank', u'jessica']",This mattress pad tho 🙌🙌🙌 thank you Jessica,3.201388888888889
390894649898205184,Tennessee,35.92744431,-83.20084188,[],WHO ARE U http://t.co/qTf1ua69bE,0
390889566388764672,Louisiana,29.866661,-90.140074,"[u'favorite', u'quotes', u'program', u'buildinghabits', u'excellence', u'tulanehoops']",One of our favorite quotes in our program #buildinghabits #excellence #TulaneHoops http://t.co/xnBBZUKtH6,10.0
390890958898102272,New York,42.9845247,-78.96576067,"[u'hey', u'text', u'pay', u'food', u'sexual', u'favors']",Hey someone text me 7164087473 I'll pay u in food and sexual favors,3.307043650793651
390895673295777792,Florida,25.4748704,-80.4394449,"[u'gps', u'bullets', u'thatll', u'em']",I got Gps bullets thatll go and find em..,-1.0
390890271036424192,Florida,27.82179606,-82.65548673,"[u'slo', u'glo']",Slo GLO🔥,0
390892682748628992,Iowa,41.27288123,-95.79610675,[],I rather be your N.I.G.G.A,0
390887792193982464,California,34.41422829,-119.69210796,"[u'superpower', u'trusted', u'friends', u'feared', u'enemies', u'neither']","""A superpower should be trusted by its friends and feared by its enemies, and we are neither.""",-0.0017857142857142794
390889050498154496,Ohio,41.6600501,-81.3741313,"[u'ugh', u'hate']",@comejoinlee @iPhone4Jay Ugh I hate it,-4.309523809523809
390888463283023872,Nebraska,40.81348038,-96.64949036,"[u'increase', u'quality', u'profit', u'club', u'nres433']",To increase the quality and profit of the club. #NRES433,2.0
390886965933256704,Texas,32.52765558,-96.31533422,"[u'someones', u'life', u'feel', u'special', u'leave']","“@itsGreatGatsby: You can't just come into someones life, make them feel special, and then leave.”🙌",0.20575963718820844
390889293759401984,New Mexico,32.76125428,-103.18364331,"[u'cute', u'texts', u'morning', u'morning', u'beauty']","@monicabynature it's cute she texts me every morning"" good morning my beauty. ""😊",4.2
390889125974257664,California,34.0744557,-118.2035284,"[u'vote', u'anna', u'ching', u'junior', u'homecoming', u'princess', u'please']","Vote Anna Ching for Junior homecoming princess, please (:",2.0
390892372386938881,Texas,30.5977249,-96.3578778,"[u'test', u'semester', u'minutes', u'kines']",First test of the semester in 15 minutes...and it's kines -.-,-0.4107142857142857
390892028433027072,Georgia,33.74557465,-84.4116497,"[u'sparkhouse', u'tfa', u'session', u'don', u'miss', u'spelman', u'college']",Sparkhouse TFA Session!!! Don't miss out ! @ Spelman College http://t.co/mK5Sy8pjl8,-3.2326385548607774
390885179147157505,Illinois,41.9129986,-87.6853842,[u'leave'],I go when I want I leave when I want,-1
390888089989963776,Mississippi,30.84475091,-89.54499564,"[u'drinking', u'tonight', u'fina', u'geeked']",“@_RedboneMangos: Who's drinking with me tonight??” 🙋 we fina get geeked,-2.8333333333333335
390886013830463488,New Jersey,39.40548155,-74.56438785,"[u'people', u'judge', u'tweet', u'gey', u'stopped', u'tweeting', u'bye']",people who judge you on what you tweet are gey. this why I stopped tweeting. I'm out bye,-1.0642195767195766
390883748893716481,Alabama,33.51143769,-86.75398962,"[u'gettin', u'workout', u'levite', u'jewish', u'community', u'center']",Gettin that workout in (@ Levite Jewish Community Center - @levitejcc) http://t.co/0Gq8NqwMpW,0.3333333333333333
390893827818790912,Mississippi,32.3784875,-88.70485825,"[u'love', u'hoes', u'den', u'love', u'money']",U love these hoes more den u love money!,10.5
390885707621076992,Minnesota,45.55331281,-94.1607044,"[u'degrees', u'apartment']",Good thing it's 5 degrees in this apartment,0
390893009904336896,Tennessee,36.17809604,-85.50462556,"[u'god', u'blessed', u'amazing', u'love']",God sure blessed me with an amazing man. I love you @StephenHowell16! 😘😍,11.863636363636363
390895509713719297,West Virginia,38.41008771,-81.81059361,"[u'enjoy', u'surprise', u'visits']",I sure do enjoy surprise visits at work☺️💕,4.0
390890967307665408,California,37.81727149,-122.37020804,"[u'taste', u'wine']","@TheCircusCafe we get to taste this wine all around us, right?",0
390889146941575168,Ohio,39.72149384,-82.61595905,"[u'sent', u'via', u'fb', u'message']",@0ArianaMarie0 I sent it to you via fb message. :),-0.2857142857142857
390896189178400769,Tennessee,36.05606657,-87.28404179,"[u'dude', u'lindsey', u'mom', u'gorgeous']",Dude Lindsey's mom is gorgeous!!!,1.21875
390888404558573568,Texas,32.919144,-96.7446949,"[u'change', u'color', u'profile', u'picture', u'purple']",@glaad how do I change the color of my profile picture purple,1.0285714285714285
390887544751001601,Hawaii,19.70407937,-155.97877107,"[u'haha', u'thank', u'time']",@ClaireSSTri haha why thank you! same see you next time x,5.526984126984127
390891193774923776,Michigan,42.36884236,-83.07742773,"[u'taping', u'radio', u'pic']",Taping @wjr radio show! @mmleague (at @WJRRadio w/ @dpgilmartin @chadlivengood) [pic]: http://t.co/sKJ30oubhi,0
390883560162619392,Florida,25.8316701,-80.17540937,"[u'baby', u'steps']",Baby steps..,-0.17738095238095242
390891936179298304,Missouri,38.74402573,-93.73026678,"[u'watching', u'try', u'kick', u'ball', u'played', u'soccer', u'probably', u'funniest']",Watching someone try to kick a ball that has never played soccer is probably one of the funniest things ever.,1.5031746031746032
390895715251408896,New York,41.04023176,-73.98989829,"[u'light', u'shines']",@katyperry she is the light that shines within !!!!,0
390886655529586688,California,32.641131,-117.00987504,"[u'middle', u'finger', u'emoji']",* middle finger emoji *,-0.34090909090909094
390888463303573504,Michigan,42.696916,-84.513505,"[u'national', u'pasta', u'day']",why is national pasta day a thing?,0.6409580498866213
390893517415129089,Pennsylvania,39.92286745,-76.69164388,"[u'leaving', u'school', u'gt', u'gt']",Leaving school early&gt;&gt;,-1.0045855379188713
390891353174843392,Texas,29.73178036,-95.58615004,"[u'lights', u'im', u'doing']",Lights still on I like to see what im doing,-0.4070294784580498
390890141029769216,Texas,29.7237375,-95.33969061,"[u'don', u'sfa', u'return', u'weekend', u'shot', u'gun', u'fuck', u'niggas']",“@OhhJay_Didit: I don't know you “@ChillinGod: “@OhhJay_Didit: SFA return this weekend? 🙊” shot gun”” fuck niggas,-15.446924269146491
390892380749967361,Kentucky,38.403423,-84.82030499999999,[u'happy'],@brunagih HAPPY,3
390886638752399360,California,38.46246,-121.42597,"[u'john', u'legend', u'gt', u'gt', u'song', u'played', u'wedding', u'beautiful']",All of Me-John Legend &gt;&gt; that song will be played at my wedding. So beautiful. 😍,3.822200176366843
390896411480715264,Maine,43.6607729,-70.311136,"[u'im', u'im', u'gonna', u'leave', u'nofucksgiven']",Now that im done im just gonna get up and leave #NoFucksGiven,-1.727418745275888
390885623747575808,New York,40.57033894,-74.10657588,"[u'poor', u'kid']",@TaylorMena I know 😭😊 poor kid,-3.166666666666667
390892196225773568,Utah,40.66044523,-111.89100723,"[u'cause', u'youre', u'mean']",@xmikex801 cause YOURE MEAN!!,-2.2083333333333335
390883920872742912,Ohio,41.02725337,-80.71643572,"[u'people', u'gank', u'lighters', u'time', u'bicthieves']",People gank my lighters. All the time #bicthieves,0.28022486772486777
390889373438599168,New York,40.77374277,-73.85642064,"[u'miss', u'teamo']",@djwest4ny I already miss you #TeAmo 😘😘😘,-4.0
390896298230312960,Ohio,39.33855349,-83.00034151,"[u'haha', u'remember', u'asap', u'amp', u'lamar', u'drizzy', u'columbus']",Haha I remember when ASAP &amp; Lamar opened up to drizzy a few years back in Columbus.,5.271661998132586
390888392000798720,Iowa,41.58391,-93.62989,"[u'gloria', u'raccoon', u'river', u'brewing', u'company']",With Gloria (at Raccoon River Brewing Company) — https://t.co/L4YMJjSXb7,-0.25
390893320303837184,Ohio,39.99926844,-83.009875,"[u'real', u'drink', u'everclear']",@DJBHoff real men drink everclear?,-1.8944444444444444
390888060634034179,Pennsylvania,41.00463279,-76.449684,"[u'hate', u'girls', u'past', u'age', u'wear', u'pig', u'tails', u'hate']",I hate it when girls past the age of 15 wear pig tails. HATE.,-10.666666666666668
390890061304459265,Pennsylvania,40.01769152,-78.50222927,"[u'wait', u'mom', u'hot', u'curlers']",I can't wait for mom to get me hot curlers,-1.2312499999999997
390891621619089408,Texas,33.23075428,-96.64166307,"[u'ugh', u'shutup', u'hashtag', u'hoes']",Ugh shutup already! Hashtag Hoes,-0.6984126984126984
390892754043420672,Texas,30.098659,-97.938383,"[u'wes', u'trending', u'austin']",'wes' is now trending in #Austin http://t.co/GL2Xnr5n97,0
390893664219979777,Florida,26.13400313,-80.27856171,"[u'left', u'lonely', u'pan', u'di', u'love', u'journey', u'wah', u'mek', u'bring', u'fi', u'hurt']","You left me lonely pan di love journey, wah mek u bring me so far fi hurt me?",-2.2023809523809526
390885476955336704,Kansas,39.19270002,-96.59986773,"[u'people', u'don', u'deserve', u'life']",Some people just don't deserve a place in your life,0.24152055322690247
390887028852015105,Alabama,33.12740538,-85.31007307,"[u'third', u'trimester', u'pure', u'hell']",third trimester is pure hell 😫😭,-8.0
390888878540079104,Texas,31.55079936,-97.11682534,"[u'sometimes', u'block', u'world', u'jam', u'frank', u'ocean', u'drake']",Sometimes you have to just block out the world and jam to some Frank Ocean and Drake.,-1.6944444444444446
390893005713862657,Colorado,39.7387159,-104.8388161,"[u'song', u'ladies', u'called', u'kick', u'spot', u'professorofmusicalorchestration']","Got a song for the ladies called"" Kick It Spot"" #ProfessorOfMusicalOrchestration",1.1938492063492065
390894620525481984,Maryland,38.89880329,-77.0216967,"[u'celebrating', u'job', u'dc', u'time', u'flies', u'fun', u'gallery']",Celebrating a year at my job and a year in DC. Time flies when you're having fun! #100thpic @ Gallery… http://t.co/31z7I9la7h,12.697354497354498
390893433550024704,Ohio,40.43837264,-83.29856876,"[u'haunted', u'houses', u'fun', u'doesn', u'mix', u'likebeingscared']",But I also think haunted houses are fun... So you could see where that doesn't mix well 😁 #likebeingscared,3.0
390893639054163969,Pennsylvania,40.98586027,-75.19378506,"[u'wearing', u'hoodies', u'summer', u'amp', u'shorts', u'fall', u'deadass']",Wearing hoodies in summer &amp; shorts in fall. #deadass,0.5867413632119515
390895375491809280,New York,40.66252525,-73.91771439,"[u'feeling', u'feeling', u'maybe', u'court', u'feelings']",Not sure y I'm feeling so down when I should be feeling so up Maybe I'm just court and my feelings… http://t.co/cfuP2fEBOF,1.4270833333333333
390893542601924608,New York,42.44987007,-79.33953293,"[u'people', u'nike', u'elite', u'socks', u'aren', u'worth', u'price', u'owned', u'pair', u'nike', u'elite', u'socks']",People who say nike elite socks aren't worth the price have clearly never owned a pair of Nike elite socks,3.571422558922558
390894486303174656,Arizona,33.6291915,-112.00036825,"[u'dude', u'autographed', u'copy', u'hahaha']",@ThadSweet @shanoel dude I can't even get an autographed copy. Hahaha,5.7
390884927497322496,Arizona,33.41791302,-111.93687278,[u'yayayayayayayay'],@nohemiifrancoo YAYAYAYAYAYAYAY!,0
390896168215277568,New York,42.91417784,-76.87013227,"[u'poop', u'bad', u'leave', u'bc', u'mcguane', u'grounded', u'weeks']",I have to poop so bad but I can't leave bc Mrs.McGuane grounded me for two weeks 😕👎,-7.966666666666666
390894041711517696,North Carolina,35.7970418,-78.84521306,[u'wut'],@PresleyLynn_ wut. 😍,0
390888471688413185,Texas,32.92256272,-96.45266526,"[u'shin', u'splints', u'starting', u'feel']",But my shin splints were just starting to feel better😭,-0.22111111111111112
390893773263474688,Florida,25.73395725,-80.16590595,"[u'kid', u'acts', u'puppy', u'grouper', u'miami', u'seaquarium']",This kid. Acts just like a puppy. #Grouper [10.17.13] @ Miami Seaquarium http://t.co/5iNuqk0yzu,-0.898809523809524
390884487078641664,Illinois,41.49358302,-90.41174767,[],@babyasscramps_ I know right 😉,0
390894909953417217,Maryland,39.289103,-76.713296,[u'true'],@JoyceMeyer this is so true!,2
390887347606540288,Florida,30.4095729,-87.2742215,[u'mines'],I Need All Mines,0
390891801953206272,Michigan,42.07670188,-83.2575335,[u'sleep'],Back to sleep I go,-0.8333333333333333
390896038196027393,Texas,29.88781899,-97.942728,"[u'haha', u'crazy', u'school', u'ago']",@nells11 haha it's crazy to think high school was three whole years ago,1.5833333333333333
390890161984503809,Texas,32.86455955,-97.12085548,"[u'employees', u'boss', u'team', u'explain']","“@EntreLeadership: If you want employees, then boss them around. If you want team members, explain why you do what you do.” Well said!",0.1111111111111111
390889314751901696,Maine,44.549468,-69.62888016,"[u'city', u'hall', u'waterville']","I'm at City Hall (Waterville, ME) http://t.co/EageFc1OpD",0.3333333333333333
390894209474887680,California,37.708131959999996,-122.51368188,"[u'kisha', u'pas', u'kef', u'mi', u'pas', u'flokt', u'dredha']",kisha pas kef mi pas flokt dredha,0
390890833089921024,North Carolina,35.90967688,-79.0459053,"[u'nigga', u'recruiting']",My nigga @stephen_conan recruiting,-3.2222222222222228
390884461908623361,Maryland,38.97868377,-77.02649571,"[u'thanks', u'teen', u'bmw', u'speeding', u'wayne', u'av', u'honked', u'entered', u'crosswalk', u'reminding', u'waited', u'license']","Thanks, teen in a BMW speeding on Wayne Av who honked at me before I entered the crosswalk, for reminding me why I waited to get my license.",4.209090909090907
390887469253926912,Florida,30.44512606,-84.34132019,[u'hungry'],hungry .,0
390892120732880896,Minnesota,44.984966,-93.3920605,[u'liking'],Got another liking me..,0
390885535658803200,California,34.04815867,-117.84520671,[],@surelywimplo http://t.co/AiOuNcf9dd,0
390884570973081601,Florida,26.046459,-80.1885709,[],@HHHS_STV http://t.co/Zc5wdwpQFM,0
390886286451818496,Pennsylvania,41.02416266,-75.24352644,"[u'uh', u'dumb', u'love', u'chick', u'pain', u'ass', u'headache', u'gunna', u'close', u'eyes']",Uh that was dumb ! But I still got love for the chick !! She just a pain in my ass . #headache gunna close my eyes,-11.107142857142858
390893806834679808,Kentucky,37.87063,-83.8589817,"[u'tweets', u'crackin']",These tweets are crackin' me up,0
390884566765801472,Texas,33.56517349,-101.89115541,"[u'omg', u'panda', u'sounds', u'soo', u'afford', u'calories']",Omg Panda sounds sooo good right now. But I just can't afford that many calories 😣,-0.9892857142857144
390890182947663872,North Carolina,36.15546315,-80.29779209,"[u'field', u'trip', u'day', u'kids', u'historic', u'bethabara', u'park']",Field trip day with the kids. (@ Historic Bethabara Park) http://t.co/lhKLFtMHO2,-0.15904195011337874
390889482511454208,Wisconsin,43.05804953,-88.04829791,"[u'dave', u'amp', u'buster', u'wauwatosa', u'wi']","I'm at Dave &amp; Buster's - @dave_and_buster (Wauwatosa, WI) http://t.co/V0SLoPKc4i",0.16451914098972922
390893328679862273,Rhode Island,41.7024572,-71.4469634,"[u'didn', u'break', u'wear', u'ankle', u'brace', u'days', u'yay']",Well I didn't break anything so that's good but I get to wear an ankle brace for a few days yay,0.1277777777777778
390889604146274304,North Carolina,35.75068124,-78.6443889,"[u'am', u'blessing']",Am i a blessing? 😳,3.791245791245791
390890006778486784,Minnesota,44.97896615,-93.27515919,"[u'engaging', u'media', u'digital', u'world', u'panel', u'bwchat', u'pic']",Engaging the media in a digital world panel - @kaeti @stribbizeditor @dfondler @mspjeditor #BWChat [pic]: http://t.co/yQHVIep7Va,-0.75
390887368565460992,Texas,32.37885048,-94.86911402,"[u'dear', u'jesus', u'head', u'hurts']",Dear Jesus my head hurts..,2.0
390884436738576384,Pennsylvania,41.41110803,-75.65897699,"[u'abby', u'stuffs', u'bra', u'doubt']",Abby stuffs her bra no doubt,-2.0
390886701671153666,California,33.5370796,-117.1399752,"[u'formula', u'drift', u'soon']",Anyone want to go to formula drift with me soon?,0
390888249373519872,Georgia,33.57785074,-83.9021817,"[u'boy', u'ugly', u'lol']",@recklezzliving boy u ugly lol,-0.3333333333333335
390884914888843264,California,35.35020049,-119.10331513,"[u'thinking', u'gluten', u'free']",Thinking about going gluten free😱,2.0
390887473427255296,Minnesota,44.96612899,-93.16610133,[u'class'],The last thing I want to do is go to this class,0.08503401360544216
390885531477086208,Florida,25.7824999,-80.201972,[],http://t.co/EYsIEyBTsK,0
390887574115741697,Indiana,39.78238819,-86.01153374,[u'indianapolis'],"I'm at @PapaRoux (Indianapolis, IN) http://t.co/gj6tGpwexV",0
390888043844214784,Georgia,33.04959617,-83.90619194,[u'bet'],@MoneyxSuccess23 Bet .,-0.2261904761904762
390892561105444864,Georgia,33.647808,-84.54674,"[u'trust', u'revolution', u'crm', u'salesforce', u'marketing']",This is a trust revolution. #crm #salesforce #marketing,2.0
390893320282845185,Washington,47.3465693,-122.3159488,"[u'lol', u'life']",@me0wshell Lol I'm not about that turn up life 🙅,3.8018707482993195
390887024645120000,Texas,31.69274954,-106.29533781,[u'acting'],She's just acting like it ..,0
390896898032537600,Ohio,41.86607599,-80.76934613,"[u'rains', u'rains', u'gone']",It rains when you're here and it rains when you're gone.,0.06746031746031744
390884218663743488,California,37.32949424,-121.88421709,"[u'ok', u'comic', u'sans', u'unfollow']",“@IamStan: Ok.. Went with Comic Sans..” #unfollow,-1.0
390892254933831680,Massachusetts,42.52223597,-70.8941209,"[u'pretty', u'fast']",at least today is going by pretty fast,1.6428571428571428
390893131568533505,North Carolina,36.09246173,-80.28345326,"[u'im', u'else', u'thruway']",Im about 30 years younger than everyone else at thruway...,1.5929705215419503
390895128019472384,Tennessee,36.17185516,-86.81225142,[u'lmao'],Now !!! Lmao,4
390891437031960576,South Carolina,33.79542121,-79.00869172,"[u'left', u'am', u'day']",Everyone already left... What am I going to do all day....,1.3072038411324125
390895828493422592,Oklahoma,36.06619034,-95.86173965,"[u'remotes', u'click', u'love', u'don', u'change', u'channel', u'lazyboy', u'yayclick']",@CRhianna remotes click and I love I don't have to get up to change the channel. #lazyboy #yayclick,5.257837635615414
390888865961361409,Pennsylvania,41.2313486,-75.93613735,"[u'shower', u'time']",Shower time,0.526984126984127
390893903307870208,Alabama,33.2324284,-86.84028198,"[u'maybe', u'stupid']",maybe I'm just stupid,-2.40625
390885778928439296,Pennsylvania,41.8093398,-77.07287133,"[u'home', u'weekend']",@jordan_c21 you better be home next weekend...,-0.6583333333333332
390894079460278272,Colorado,39.56494228,-104.79977337,"[u'wanna', u'mind', u'makeup']","I wanna know do you mind, no makeup today?",-1.7622655122655124
390897116153126912,Illinois,41.64659618,-88.31361333,[u'bff'],I have a present for my BFF today!!! 💎💎💎💎📱📱📱 @marykatey1 💗,0
390891063751090176,Texas,31.62044104,-94.64776724,"[u'sitting', u'outside', u'business', u'building', u'listening', u'michael', u'bubl', u'holiday', u'radio', u'pandora', u'waiting', u'kristen', u'finish', u'test']","Sitting outside the business building, listening to Michael Bublé Holiday radio on Pandora, waiting for Kristen to finish her test.",0.41666666666666663
390892921819766784,New York,42.82105721,-78.77921019,[u'crying'],@rissaharper #crying #again,-2
390885833471180800,Ohio,41.01526204,-81.71079738,"[u'finna', u'chillin', u'villain', u'skateboarding']",Finna be chillin like a villain until skateboarding,-0.5
390896390513377280,Texas,29.63015185,-95.22573282,"[u'gotta', u'yard', u'nigga', u'damn']",Gotta go back to the yard nigga damn,-8.897751322751322
390892997329846276,Illinois,38.60697987,-90.02983924,"[u'sad', u'don', u'na', u'vs', u'fc', u'game']",Sad I don't get to go to the NA vs. FC game.. 😕,-3.594543316765539
390890740789686272,Oregon,44.84452177,-123.2346215,"[u'chief', u'keef']",@BlacKarot117 he was way better than chief Keef,0
390892305269665792,Florida,26.26626508,-81.70826685,"[u'wait', u'vales', u'teeth', u'tbh']",can't wait to see vales teeth tbh,1.4166666666666667
390884503868035072,Arizona,33.53932392,-112.19372568,"[u'behrend', u'called', u'mini', u'ephraim', u'except', u'gross']","Behrend called me a mini Ephraim. Except I'm not ""gross"". @helloephy",-4.244444444444444
390896998708424704,Minnesota,44.97211449,-93.23087855,"[u'soo', u'supposed', u'time', u'fun', u'getting', u'water', u'boarded', u'life']",Soooo I thought your 20s were supposed to be a time of fun NOT getting water boarded by life...,5.808219954648526
390895643952422912,California,34.17824149,-117.32087373,"[u'teacher', u'class', u'lesson', u'plan', u'tlkin', u'class', u'tho', u'im', u'tired']","""@mariahhguillenn: This teacher really came to class, with no lesson plan."" @sleezyst3v3  what are we tlkin about in class tho im tired man",-3.5355725623582765
390892145894514688,Washington,47.3018566,-122.2547025,"[u'nice', u'outlet', u'collection', u'spot', u'clean']","Nice work @Nike , that Outlet Collection spot is #CLEAN",8.833333333333336
390889121813889024,Kansas,39.1216827,-94.759457,"[u'laying', u'bed', u'baby', u'girl', u'treasure', u'puppy', u'huskyshepard', u'mix', u'mytreasure']",Laying in bed with my baby girl ♥ #Treasure #puppy #HuskyShepard #mix #myTreasure,4.066666666666666
390886420665335808,Wisconsin,42.83916699,-88.74197198,"[u'yea', u'practicing', u'barbarians', u'basically', u'semi', u'pro', u'team']","@RileyPink yea, we're practicing with the barbarians. Basically a semi pro team.",-0.4603174603174603
390887192412708864,Iowa,42.02776389,-93.64808271,"[u'qu', u'mica', u'sigue', u'haci', u'ndome', u'trillizos']",Y química sigue haciéndome trillizos. 😭😡,0
390883459469959168,Kentucky,37.05996193,-84.6167584,"[u'middle', u'school', u'aged', u'children', u'scc', u'am', u'leaving', u'coming']",There are middle school aged children at SCC today and I am leaving as never coming back,-4.516329966329967
390886697493594113,Ohio,39.95296102,-82.93349974,"[u'believe', u'jesus', u'hella', u'haters', u'aint', u'fuck', u'real']","“@Drethakidd94: If you believe in Jesus, you know he had hella haters..but he aint give a fuck” real",-11.572222222222223
390892221383606272,Iowa,42.02089305,-93.61662948,[u'lt'],@JazzyMurguia &lt;3,1.5
390884092835008512,Massachusetts,41.96038712,-71.1971042,[u'text'],someone text me 😎,0.25148809523809523
390895308386729984,New Jersey,40.679548,-74.047285,"[u'feel', u'little', u'powerful', u'misspell', u'check', u'tear', u'half']",I always feel a little powerful when I misspell something on a check and have to tear it in half.,2.123333333333333
